Asian,"Black, non-Hispanic",Hispanic,Multiracial,Native American or Native Alaskan,Native Hawaiian or Other Pacific Islander,"White, non-Hispanic",actSatNumberParticipation,apCourseParticipation,apCoursePassed,freeAndReducedPriceLunch,idea,percentTeachersInFirstSecondYear,plan504,gsId
2.73,0,93.17,0.68,0.46,0.23,2.73,235,23.6,144,91.12,8.7,0,0,4041
0.93,0.62,96.6,0.46,0.15,0.77,0.46,235,23.6,144,97.38,6.2,0,0.3,4042
0.8,0,98.14,0.53,0,0,0.53,0,23.6,144,94.41,3.1,25.5,1.1,4043
2.12,0.1,94.7,0.58,0.39,0.1,2.03,0,23.6,144,77.92,10.6,0,0,4044
0.81,0,99.03,0,0.16,0,0,0,23.6,144,93.71,4.2,0,0,4045
0.35,0,99.65,0,0,0,0,0,23.6,144,98.23,8.6,0,0,4047
0.43,0,98.13,0.14,0.58,0,0.72,0,23.6,144,96.25,6.4,1.3,0,4048
3.01,0.25,94.53,0.25,0.12,0.12,1.72,277,26.3,143,94.04,12.4,14.3,0.5,4049
0.36,0.29,98.54,0.18,0.07,0.11,0.46,423,29,173,96.07,9.9,5,0.2,4050
2.05,0.66,91.56,1.15,0,0.25,4.34,423,29,173,78.69,6,2.6,0,4051
1.74,0,97.17,0.22,0.22,0.43,0.22,423,29,173,94.78,11.5,0,0,4052
1.36,0.1,97.27,0.52,0.42,0,0.31,423,29,173,97.38,12.3,16.2,0.2,4053
2.09,0.21,96.87,0.21,0,0.21,0.42,423,29,173,95.82,10.6,10.4,0.2,4054
6.98,1.7,85.01,1.36,0.51,0.34,4.09,423,29,173,86.37,26.3,3,0.3,4055
1.78,0.27,97.05,0.13,0.09,0.09,0.58,331,30.6,120,94.24,10.8,15.7,0.2,4056
7.98,0,91.82,0,0,0,0.2,331,30.6,120,97.6,8,0,0,4057
0.91,0,98.64,0,0,0.11,0.34,331,30.6,120,93.98,6.1,0,0,4058
0.48,0,98.68,0.12,0.24,0,0.48,331,30.6,120,98.56,11.3,19.4,0.2,4059
0.56,0.14,98.33,0.28,0.14,0,0.56,331,30.6,120,94.44,6.8,0,0,4060
20.24,3.04,46.15,4.86,0.4,0.4,24.9,331,30.6,120,56.07,14.3,0,0,4061
18.99,1.88,70.14,2.75,0.14,0,6.09,331,30.6,120,75.51,10.2,4.2,0,4062
17.51,5.08,55.56,4.9,0,1.13,15.82,331,30.6,120,64.78,11.1,11.1,0,4063
21.07,2.97,63.2,5.04,0,0.45,7.27,331,30.6,120,75.82,8.5,0,0,4064
10.78,0.31,15,7.5,0,0,66.41,331,30.6,120,4.38,7.2,0,1.1,4065
8.89,4.31,60.11,4.04,0,0.27,22.37,331,30.6,120,50.13,13.1,6,0.5,4066
5.33,1.57,88.56,0.47,0,0.16,3.92,331,30.6,120,86.05,6.9,17.4,0.3,4067
9.04,1.54,74.31,1.1,0.66,0.33,13.01,331,30.6,120,72.77,7,1.9,0.8,4068
3.35,1.29,91.75,0.52,0.39,0.26,2.45,331,30.6,120,95.1,14.5,6.7,0.3,4069
2.57,1.71,88.57,1.71,0,0.86,4.57,331,30.6,120,86.29,15.3,0,0.4,4070
7.49,1,41.79,1.95,0.28,0.2,47.29,464,28.8,901,27.37,7.6,9.2,1,4071
10.42,1.16,52.78,2.55,0,0.23,32.87,464,28.8,901,42.59,10.4,0,1,4072
1.4,0.47,95.16,0.62,0.16,0,2.18,464,28.8,901,92.51,5.2,3.6,0,4073
6.31,1.22,33.06,3.56,0.1,0.2,55.54,464,28.8,901,20.96,7.1,0,2.4,4074
4,2.22,82.22,0,0.44,0,11.11,0,28.8,901,75.56,9.5,4.3,1.1,4075
7.49,0.37,63.11,2.62,0,0.75,25.66,0,28.8,901,52.25,9.2,15.8,0.7,4077
11.51,4.54,71.96,1.94,0.16,0,9.89,0,28.8,901,62.07,10.8,0,0,4078
40,1.79,14.64,6.61,0,0.36,36.61,0,28.8,901,5.36,8.9,9.2,0.6,4079
2.62,0.7,94.41,0.17,0,0.87,1.22,0,28.8,901,95.45,5,0,0,4080
38.83,0.65,17.31,5.5,0.16,0,37.54,0,28.8,901,6.96,5.6,0,0.3,4081
7.17,2.97,76.56,1.27,0.22,0.79,11.02,189,22.4,336,68.56,8.5,9.2,0.7,4082
22.48,6.57,33.49,6.12,0.46,0,30.89,189,22.4,336,28.29,9.9,4.2,0.3,4083
8.11,3.06,67.33,2.21,0.11,0.21,18.97,189,22.4,336,63.33,9.7,3,0.7,4084
8.4,1.84,77.69,2.62,0.52,0.79,8.14,189,22.4,336,80.05,8.9,15.2,0.7,4085
49.17,0.17,45.5,0.33,0,0.67,4.17,189,22.4,336,85.83,6.1,0,0,4086
33.41,0.36,35.59,5.08,0.61,0.48,24.46,189,22.4,336,55.21,11.1,11.1,0.8,4087
41.61,0.21,51.8,0.42,0.21,0.85,4.88,189,22.4,336,89.81,7.4,5,0.8,4088
24.15,0.38,26.23,8.3,0.38,0.19,40.38,189,22.4,336,26.23,11.1,4.8,0.8,4089
24.8,0.78,67.36,0,0.26,1.31,5.48,189,22.4,336,89.82,6.9,0,0.5,4090
30.97,0.65,57.63,3.44,0.22,0,7.1,189,22.4,336,76.56,7.9,0,0.8,4091
30.92,0.4,59.3,1.34,0.13,0.94,6.96,189,22.4,336,81.66,16.2,5.7,0.3,4093
41.86,1.26,53.4,1.58,0.32,0.32,1.26,189,22.4,336,81.52,8.6,0,0.6,4094
30.06,0.39,64.93,1.16,0.39,0.19,2.89,189,22.4,336,87.86,11.3,6.1,0,4095
28.11,0.77,21.66,4.3,0.15,0,45.01,189,22.4,336,31.95,7.7,0,1.2,4096
24.43,2.04,44.53,1.78,1.27,1.02,24.94,189,22.4,336,58.52,20.5,4.3,0,4097
60.25,0.73,33.76,1,0.36,0.91,2.99,189,22.4,336,78.68,7.3,5.3,0.2,4099
39.29,0.55,54.4,0,0,0.82,4.95,189,22.4,336,92.86,11.6,5.6,0,4100
28.85,0.32,64.42,1.28,0.32,2.56,2.24,189,22.4,336,88.14,9.6,0,0.9,4101
1.98,0.36,12.59,5.4,0.36,0,79.32,189,22.4,336,26.08,10.9,0,0.8,4102
1.09,0,6.52,4.35,1.09,0,86.96,189,22.4,336,43.48,8.6,9.8,0,4103
2.05,2.46,18.24,6.76,1.43,0,69.06,189,22.4,336,55.12,10,0,0.8,4105
1.81,1.36,23.8,3.16,1.51,0.15,68.22,189,22.4,336,45.93,10.8,9.2,2.2,4106
3.01,0.67,74.92,1.67,0.67,0.33,18.73,189,22.4,336,89.97,9.6,10.9,0,4107
3.37,1.26,18.95,3.16,0.63,0,72.63,189,22.4,336,42.74,7.4,0,0.7,4108
0.61,0.31,7.34,9.79,0.31,0,81.65,189,22.4,336,45.87,11.5,2.4,0.6,4109
14.3,6.7,16.6,10.2,0.8,0.4,51,189,22.4,336,53.5,8.5,2.7,1.4,4111
9.62,5.33,22.6,9.27,0.58,0.46,52.14,189,22.4,336,48.55,6.8,0,0.3,4112
4.64,2.71,17.41,9.09,1.35,0,64.8,189,22.4,336,23.21,23.1,0,0.7,4114
15.73,3.88,11.46,7.96,0.97,0.39,59.61,189,22.4,336,41.75,12,0,0.4,4115
5.96,1.81,18.59,5.6,0.9,0,67.15,189,22.4,336,16.06,11.4,0,0.3,4116
7.86,1.9,7.86,2.98,0.27,0,79.13,189,22.4,336,5.96,8.4,0,1,4118
6.03,1.01,10.05,11.81,0.5,0.5,70.1,189,22.4,336,15.33,9.9,0,0.9,4121
11.11,1.92,13.03,11.11,0.43,0,62.39,189,22.4,336,15.17,8.3,0,1.1,4122
10.61,2.6,7.58,11.47,0.87,0.22,66.67,189,22.4,336,6.71,10,4.5,0,4123
11.59,0.2,10.77,6.1,0.41,0.2,70.73,189,22.4,336,13.41,5.2,5,1.3,4124
10.33,1.05,7.71,8.06,0.88,0,71.98,189,22.4,336,5.08,9.3,0,1.2,4125
1,1,11.53,3.51,3.26,1,78.7,189,22.4,336,40.1,10.4,0,0,4127
2.07,0.41,7.26,5.6,0.62,0,84.02,189,22.4,336,10.58,5.4,12.5,0.4,4128
2.48,0.83,11.8,1.45,1.24,0.62,81.57,189,22.4,336,28.99,4.8,0,0.8,4129
1.84,0,5.74,0.61,2.46,0,89.34,189,22.4,336,13.52,12.8,0,0.9,4130
0.71,0,13.48,7.8,1.42,0,76.6,189,22.4,336,36.88,15.2,0,2.3,4131
0.29,0.58,6.12,5.25,0.58,0,87.17,189,22.4,336,36.44,8.9,5.2,0.6,4135
1.27,0,7.01,3.82,1.91,0,85.99,189,22.4,336,30.57,6.7,0,1,4136
1,1,15,3,9,0,71,0,0.9,336,80,20.3,8.6,1.1,4137
0.5,0.17,7.59,3.96,1.32,0,86.47,23,16.4,74,31.52,8.7,6.3,4.4,4138
1.28,0.41,11.14,8.92,0.87,0.23,77.14,318,32.2,568,13.18,7.3,7.6,3,4139
1.74,1.16,18.03,5.72,1.01,0,72.34,183,15.9,200,28.53,9.4,14,2.5,4140
12.93,2.9,16.36,5.01,0.79,0,62.01,183,15.9,200,19.79,10.6,0,0,4141
8.98,2.96,23.18,3.5,0.54,0.72,60.11,183,15.9,200,32.52,7.3,0,0,4142
0.52,0.26,60.82,7.47,0.26,1.03,29.64,183,15.9,200,73.2,7.6,0,0,4143
3.07,0.82,29.51,3.89,0.82,0.82,61.07,183,15.9,200,44.88,10.7,0,0,4144
7.65,1.38,22.08,5.9,0.63,0.75,61.61,183,15.9,200,31.24,8.3,0,0,4145
5.68,0.95,41.64,8.2,0.63,0,42.9,183,15.9,200,59.62,13.4,0,0,4146
2.22,1.56,34.44,5.11,1.56,0.22,54.89,183,15.9,200,42.89,9.1,0,0,4147
3.46,0.92,26.33,4.16,0.23,0.69,64.2,183,15.9,200,36.26,14,0,0,4149
3.76,1.73,58.67,5.49,1.16,0.58,28.61,183,15.9,200,71.97,17.5,0,0,4150
0.98,2.94,47.06,6.86,2.94,0.98,38.24,0,15.9,200,66.67,8.2,0,3,4151
13.36,1.42,10.67,6.61,0.24,0.29,67.4,620,51.2,1396,7.98,4.1,3,2,4152
13.5,3.24,18.97,4.57,0.64,0.43,58.66,275,20.7,204,23.75,6.8,2.5,1,4153
9.59,3.67,23.81,2.35,0.41,0.97,59.2,304,27.3,386,32.23,7.3,4.1,1.1,4154
8.73,2.7,16.52,7.34,0.36,0.14,64.21,386,27.8,702,17.47,6.9,4.1,2,4156
4.77,3.82,16.22,14.5,1.34,0.57,58.78,386,27.8,702,41.22,16,0,0,4157
5.64,0.73,11.64,5.45,0.36,0.36,75.82,386,27.8,702,13.45,15.5,8.3,1.1,4158
5.76,2.64,17.03,6.71,0.24,0,67.63,386,27.8,702,21.1,15.2,0,0,4159
4.08,2.16,15.11,4.08,0.96,0.72,72.9,386,27.8,702,30.22,22.5,0,0.8,4160
11.8,0.94,18.35,4.68,0.37,0,63.86,386,27.8,702,35.77,15.2,10,0.8,4161
9.3,1.28,14.64,6.01,0.41,0.56,67.8,419,43.1,887,13.56,9.9,10.3,1.5,4162
7.36,1.23,15.95,6.01,0.49,0.37,68.59,419,43.1,887,24.17,14,7.9,5.5,4163
1.37,0,16.44,9.59,0,0,72.6,0,43.1,887,38.36,12.5,12.5,2.9,4164
0,1.56,10.94,3.13,0,0,84.38,0,43.1,887,14.06,0,0,0,4165
1.2,1.41,11.45,2.81,0,0,83.13,0,43.1,887,11.04,6.3,0,0.4,4166
0.55,0,46.7,1.92,0.82,0,50,0,43.1,887,42.86,0,0,0,4167
0.55,0.28,40.33,2.49,0.55,0,55.8,96,45.8,94,46.13,7.3,0,3.2,4168
0.7,0,44.42,2.33,0.93,0,51.63,96,45.8,94,49.77,8.6,0,1.4,4169
0,0,61.7,0,4.26,0,34.04,0,45.8,94,68.09,0,0,0,4171
0.33,0.33,41.25,1.32,0.33,0,56.44,0,45.8,94,49.5,5.5,0,0,4173
0.57,0.57,33.72,2.15,0.72,0,62.27,148,21.5,134,31.28,11.7,0,4.9,4174
0.19,0.19,57.77,2.08,0,0.38,39.39,148,21.5,134,58.9,8.9,0,0.7,4175
1.25,0.25,33.17,5.74,0.5,0.25,58.85,148,21.5,134,40.4,16.6,0,0.5,4176
5.4,1.64,41.57,3.76,0.82,0.16,46.64,148,21.5,134,42.55,12.3,0,0.3,4177
4.43,0.82,41.49,3.96,0.93,0.35,48.02,148,21.5,134,47.32,10.3,0,0.3,4178
5.95,1.39,30.56,3.06,1.16,0.35,57.54,161,17.2,145,31.02,8.4,7.4,1.7,4179
4,1.33,37.33,4,0,0,53.33,0,4.1,145,32,5.9,0,2.9,4181
0,0,40.3,2.99,0,0,56.72,0,4.1,145,65.67,8.3,0,0,4183
0,0,40.3,2.99,0,0,56.72,0,4.1,145,65.67,0,0,0,4184
0,0,10,30,10,0,50,0,4.1,145,40,0,0,0,4185
0.55,0,26.65,5.77,0.55,0,66.48,0,4.1,145,65.66,11.8,22.8,0.6,4186
1.4,0,8.41,4.21,0,0,85.98,0,4.1,145,64.02,10.3,17.3,2.6,4187
3.07,0.61,11.04,2.45,3.68,0,79.14,7,18.2,16,41.72,7.2,7.7,1,4188
1.67,0,9.17,4.17,15.83,0,69.17,7,18.2,16,65.83,21.1,19.3,0,4190
2.35,0,15.29,4.71,25.88,0,51.76,0,10,16,52.94,12.5,14.3,0,4191
0.4,0,27.67,5.93,1.19,0,64.82,22,23,12,47.83,10.7,0,0,4196
1.59,3.81,9.21,6.98,2.54,0,75.87,22,23,12,44.13,11,6.4,0,4197
0.32,2.53,6.65,3.8,1.9,0.32,84.49,31,29.5,68,22.15,11.1,2.9,0,4198
0,8.04,81.25,0.89,0,0.89,8.93,0,29.5,68,84.82,7.8,0,0,4201
4.3,4.2,80.21,0.75,0.19,0.47,9.9,0,29.5,68,79.83,11.5,4.7,0.3,4202
0.19,0.93,96.65,0.56,0,0.19,1.49,0,29.5,68,97.21,7.6,4.3,0,4203
4.4,4.56,80.46,0.33,0.16,1.3,8.79,0,29.5,68,84.85,7.7,0,0.3,4204
2.02,1.51,91.09,0.84,0,0.34,4.2,0,29.5,68,92.94,12.1,0,0,4205
0.14,0.85,93.63,0.14,0.57,0.28,4.39,0,29.5,68,94.33,13.4,15,0,4206
6.5,4.38,78.02,1.9,0.42,0.16,8.61,451,18,345,73.27,9.1,1.6,0.2,4207
2.65,2.27,87.12,0.66,0.09,0,7.2,451,18,345,88.16,11.2,2.6,0.4,4208
10.25,6.49,63.94,1.04,0.52,0.39,17.38,451,18,345,63.42,6.7,8.3,0.3,4209
2,2.17,89.17,0.17,0.17,1,5.33,451,18,345,89,12.3,0,0,4210
1.52,1.69,90.77,0.36,0.22,0.31,5.13,209,20.9,58,83.86,9.9,6.5,0.1,4211
4.69,3.35,76.55,0.34,0.34,0.17,14.57,209,20.9,58,74.54,6.2,0,0,4212
11.03,9.21,53.32,5.14,0,0.76,20.54,209,20.9,58,52.11,6.8,0,0.4,4213
1.26,2.35,91.99,0.94,0,0,3.45,209,20.9,58,90.42,8.4,8,0.3,4214
1.11,2.4,91.31,0.74,0.18,0.18,4.07,209,20.9,58,93.35,7.3,0,0,4215
2.42,1.21,83.29,3.39,0.48,0.24,8.96,209,20.9,58,83.78,4.7,0,0,4216
1.44,1.13,92.78,0.62,0.1,0.31,3.61,209,20.9,58,93.71,11.6,5.6,0.2,4217
7.74,10.26,64.9,1.53,3.33,0.09,12.15,54,24.3,79,82.63,8.8,4.9,0.6,4218
0.33,6.95,66.23,6.62,2.32,0.99,16.56,54,24.3,79,93.38,6.9,10,1,4219
2.52,5.04,79.05,2.65,1.46,0,9.28,54,24.3,79,88.06,7.6,3.3,0.3,4220
6.91,4.96,63.48,5.14,2.84,0.71,15.96,54,24.3,79,90.43,7.7,0,0.4,4222
8.79,12.34,62.8,2.99,2.99,0,10.09,54,24.3,79,97.01,8.1,7.1,0,4223
0,16.42,59.7,1.49,0,0,22.39,0,24.3,79,70.15,0,11.1,4.7,4224
6.02,9.97,62.76,2.3,3.61,0.22,15.12,0,24.3,79,91.79,9.1,12.5,0.6,4225
6.28,5.89,49.57,2.34,1.29,0.43,34.19,235,14.4,143,58.12,9.5,5.9,0.1,4226
6.15,7.51,48,4.2,0.39,0.39,33.37,235,14.4,143,58.93,12.7,5.8,0,4229
1.94,5.68,76.08,1.94,0.15,0.3,13.9,235,14.4,143,73.84,8.4,11.1,0.3,4230
0.31,0,98.47,0.61,0.31,0,0.31,235,14.4,143,89.06,8.4,2.6,0.3,4234
0.1,0.1,98.08,0.91,0.3,0,0.51,235,14.4,143,90.18,6.4,2.6,0,4235
0.27,0.15,97.48,1.3,0.11,0,0.69,226,12.2,171,90.23,8.2,18.9,0.1,4236
0,0,97.28,0.59,0.83,0,1.3,226,12.2,171,95.15,5.1,0,0,4237
0,0,98.66,1.34,0,0,0,226,12.2,171,85.07,17.2,6.5,0,4238
0,0,95.87,0,0.83,0,3.31,0,12.2,171,95.87,5.7,30,0,4239
0,0,98.31,0.98,0.27,0,0.44,0,12.2,171,95.11,4.3,0,0.2,4240
0,0,99.88,0,0,0,0.12,0,12.2,171,96.56,4.3,2.3,0,4241
0.15,0,99.13,0.29,0.15,0,0.29,0,12.2,171,97.82,6.7,0,0,4242
0,0.18,99.1,0,0.54,0,0.18,0,12.2,171,96.22,8.3,0,0,4243
0,0,98.36,0.66,0.49,0,0.49,0,12.2,171,94.24,5.8,0,0,4244
0,1.36,91.42,1.36,1.56,0,4.29,0,12.2,171,96.49,5.9,5.6,0,4245
0,0,99.37,0.13,0,0,0.51,0,12.2,171,95.81,5.9,0,0,4246
0.23,2.03,87.58,2.71,0.23,0,7.22,2,27.9,28,95.71,10.8,14.3,0,4247
0,0,97.27,0.36,0,0,2.37,2,27.9,28,92.53,5.5,0,0.3,4248
1.57,2.72,87.27,0.14,0,0.29,8.01,2,27.9,28,83.4,14.7,3.3,0.3,4249
14.72,7.52,31.67,1.8,0.32,0.21,43.75,2,27.9,28,27.33,11.9,0,0.2,4250
4.55,4.13,80.79,0.41,0,0.21,9.92,2,27.9,28,81.4,18.2,0,0.3,4251
1.53,3.53,75.31,2.61,0.15,0.61,16.26,0,27.9,28,61.5,8.2,0,0.8,4252
12.37,9.28,55.17,1.83,0.3,0.48,20.58,555,29.2,694,49.87,10,1.8,0.3,4253
5.96,1.57,64.47,1.25,0.1,0.84,25.81,555,29.2,694,58.93,10.1,3.2,0.6,4255
5.03,3.22,70.55,0.54,0.25,0.29,20.12,500,15,343,61.47,11.5,2.6,0.5,4256
12.55,2.72,66.48,1.4,0.37,0.37,16.1,500,15,343,61.99,5.5,2.5,0.4,4257
0,0,100,0,0,0,0,0,15,343,61.99,0,37.7,0,4258
4.09,2.21,88.07,0.51,0.17,0.17,4.77,0,15,343,82.79,12,0,0,4259
12.53,6.71,45.09,2.3,0.5,0.4,32.46,0,15,343,37.88,23.5,0,0,4261
5.25,2.63,79.27,0.94,0.38,0.19,11.35,0,15,343,62.38,11.6,4.7,0,4262
2.47,2.64,36.9,0.99,0.49,0.66,55.85,0,15,343,34.1,14.1,0,0,4263
1.39,0.53,93.48,1.07,0.64,0,2.88,0,15,343,85.58,10.1,0,0,4264
0.38,1.15,95.41,0.13,0.51,0,2.42,0,15,343,91.59,10.2,3,0,4266
23.24,2.97,44.82,3.3,0.11,0.11,25.44,0,15,343,38,8.2,0,0.2,4267
11.02,12.58,50.84,0.52,0.65,0,24.38,0,15,343,55.9,12.2,3.3,0,4268
9.09,1.54,38.42,2.4,0.17,0,48.37,0,15,343,35.51,15.9,3.2,0,4269
3.92,2.79,45.09,1.4,0.27,0.54,45.99,283,20,412,38.61,13,8.6,0.8,4270
4.94,2.19,41.56,2.06,0.27,0.27,48.7,283,20,412,40.05,13.2,3.6,0.3,4271
2.14,1.51,91.8,0.38,0.5,0.38,3.28,283,20,412,89.28,12.3,0,0,4273
14.82,4.23,36.11,0.62,0.62,0.62,42.96,283,20,412,27.9,13.7,5.6,0.8,4274
13.36,3.38,70.18,0.42,0.14,0.28,12.24,283,20,412,64.42,13.2,4.7,0.2,4275
1.06,1.41,45.58,1.41,0.35,0,50.18,283,20,412,48.41,34.7,0,0,4276
10.98,5.39,35.61,1.48,0.39,0.22,45.92,745,35.2,1048,25.78,7.8,1.5,0.9,4277
0.86,0.43,46.98,0.43,0,0,51.29,745,35.2,1048,47.63,11.5,0,0.4,4278
4.19,5.03,75.5,2.18,0.5,0.84,11.74,745,35.2,1048,77.18,11.6,0,0,4279
1.88,0.68,89.42,0.85,0.34,0.17,6.66,745,35.2,1048,73.04,11.5,3.3,0,4280
3.59,3.59,72.11,0.65,0,0.76,19.28,745,35.2,1048,60.46,11.7,2.8,0,4281
0,0,66.67,4.17,0,0,29.17,745,35.2,1048,79.17,0,0,0,4282
0,1.04,91,0.69,0.35,0,6.92,0,35.2,1048,75.09,8.7,12.1,0.5,4284
10.29,1.47,45.88,4.41,0,0.15,37.79,0,35.2,1048,49.85,10,0,0.6,4285
0,0.85,92.16,3.81,0.21,0,2.97,0,35.2,1048,94.28,10.7,6.9,0,4286
5.22,1.99,47.39,3.73,0.5,0.12,41.04,0,35.2,1048,40.42,9.7,0,0.5,4287
0.2,1.19,94.26,1.78,0,0,2.57,0,35.2,1048,95.25,7,7.1,0.4,4288
0.73,1.47,94.97,0.37,0.05,0,2.41,271,25,128,83.4,10.4,5.2,0.2,4289
0.38,1.15,95.92,0,0.13,0,2.42,271,25,128,90.96,11.1,25.9,0.2,4290
0.93,1.25,92.99,2.96,0.16,0,1.71,271,25,128,91.59,7.6,0,0.3,4291
1.03,0.34,95.87,0,0.17,0,2.58,271,25,128,95.7,13.2,16,0.3,4292
0.39,1.56,93.36,1.56,0.2,0,2.93,271,25,128,98.83,8.5,4.8,0,4293
1.46,2.43,81.39,3.88,0.16,0.16,10.52,271,25,128,92.07,7.5,3.7,0.3,4294
1.27,0.73,90.38,0.54,0,0,7.08,271,25,128,85.66,7.7,0,0.4,4295
2.76,3.1,56.21,2.41,0.69,0.52,34.31,271,25,128,56.9,12.3,0,0.7,4296
6.88,2.16,43.58,0.98,0.82,0.1,45.48,351,25.1,435,40.25,9.6,8.5,1.3,4297
5.88,2.06,45.36,4.18,0.28,0.14,42.1,351,25.1,435,45,6.1,2.1,1,4298
3.98,2.77,65.91,0.66,0.69,0.18,25.8,440,14.2,226,49.71,8.1,6.8,2.1,4299
0.47,2.12,81.88,4,0.24,0,11.29,440,14.2,226,83.76,10.9,8.7,0.6,4300
0.72,1.61,93.92,1.79,0,0,1.97,440,14.2,226,95.17,7,4.3,0.3,4301
1.56,0.97,82.1,2.72,0.19,0.39,12.06,440,14.2,226,76.65,9.6,0,0,4302
0.48,0.16,96.46,0.48,0,0,2.42,440,14.2,226,89.69,12,47.8,0.4,4303
6.19,1.07,36.43,4.88,0,0,51.43,440,14.2,226,35.24,7.6,0,0.9,4304
1.47,12.2,58.45,4.29,0.94,0,22.65,440,14.2,226,90.88,20.5,8.6,0.8,4306
0.57,14.86,54.29,3.71,0.86,1.14,24.57,0,14.2,226,86.86,3.5,0,0.8,4307
1.45,5.12,44.32,5.01,1.11,0.11,42.87,0,14.2,226,72.61,19.9,11.1,0.2,4308
2.85,0.41,45.12,4.88,2.03,0.41,44.31,0,14.2,226,68.7,8,6.2,0.8,4309
1.17,4.47,50.88,3.79,1.85,0.49,37.35,0,14.2,226,76.85,16,2.8,1.6,4310
1.41,13.34,61.93,3.9,0.43,0.43,18.55,0,14.2,226,89.59,9.2,0,0.4,4311
2.67,5.87,46.94,2.46,1.04,0.47,40.55,180,26.1,425,68.98,15.2,13.1,1.4,4314
2.96,0.59,30.18,3.85,0.59,0.3,61.54,180,26.1,425,59.47,9.9,0,0.7,4315
1.6,6.77,53.38,4.43,0.74,0.12,32.96,180,26.1,425,81.67,19.9,2.6,0.5,4316
0.65,10.95,62.19,5.61,0.52,0,20.08,180,26.1,425,93.74,11,3.2,0.5,4317
1.03,2.79,50,4.4,0.73,1.61,39.44,180,26.1,425,79.91,12.9,3.4,0.6,4319
3.29,9.01,58.83,3.12,0.69,0.64,24.42,181,16.2,158,81.18,16.6,3.3,1.1,4320
1.34,10.12,66.95,5.54,0.76,0.19,15.09,181,16.2,158,91.21,10.5,4.7,0.2,4321
0.99,6.11,73.18,2.96,0,0,16.77,181,16.2,158,88.36,10.1,3.6,0,4322
4.41,2.69,63.89,2.94,0.49,0.37,25.21,181,16.2,158,43.94,8.8,3.2,0,4323
2.14,0,92.11,0.49,0,0,5.26,181,16.2,158,82.07,7,0,0,4324
1.17,3.07,85.38,1.75,0,0.15,8.48,181,16.2,158,86.55,9.2,0,0,4325
0.18,6,90.12,1.06,0.18,0.35,2.12,181,16.2,158,94,7.8,0,0.3,4326
4.09,3.46,68.08,4.56,0.16,0.31,19.34,181,16.2,158,66.04,13.7,3.8,0,4327
1.54,1.94,80.66,1.21,0.16,0.32,14.16,181,16.2,158,69.9,13.7,4.5,0.3,4328
0.99,1.73,88.18,0.56,0.12,0.12,8.29,245,16.9,108,69.99,14,4.9,0.2,4329
1.01,0.45,88.23,1.12,0.11,0.11,8.97,245,16.9,108,81.73,14.8,10.8,0.2,4330
0.22,0.67,94.41,0.45,0,0,4.25,245,16.9,108,85.91,14.4,0,0,4331
1.29,2.69,92.28,0.7,0,0.12,2.92,245,16.9,108,86.08,14.9,0,0.5,4332
0,1.91,87.19,0.54,0.27,0.27,9.81,0,16.9,108,67.85,19.5,6.7,1.3,4333
1.44,4.32,80.98,2.59,0.29,0,10.37,0,16.9,108,80.69,16.6,4.7,0,4334
0.4,0.2,88.67,2.19,0,0,8.55,0,16.9,108,77.93,14.5,0,0.3,4335
1.88,1.03,80.51,0.51,0,0.68,15.38,0,16.9,108,74.53,10.1,0,0,4336
0.88,2.57,91.05,0.38,0.25,0.25,4.63,106,10.9,39,80.91,16.5,11.9,0.1,4338
0.59,2.65,93.23,0.59,0,0,2.95,106,10.9,39,84.83,4.8,0,0,4339
1.82,1.43,77.14,3.12,0.26,0,16.23,106,10.9,39,65.45,10.2,0,0,4340
0.27,0.66,83.24,1.2,0.66,0.13,13.83,106,10.9,39,68.62,10.1,0,0.3,4341
0.64,0.9,93.32,1.16,0.13,0.13,3.72,106,10.9,39,77.02,10.7,0,0.2,4342
0.12,0.37,95.09,1.23,0,0.12,3.07,106,10.9,39,79.12,8.4,0,0,4343
0.81,0,92.37,0.65,0,0,6.17,106,10.9,39,83.6,8.5,0,0,4344
0.51,0.51,96.56,0.38,0,0.13,1.91,106,10.9,39,90.69,10.2,0,0,4345
3.25,3.52,56.45,2.89,0.27,0.99,32.64,106,10.9,39,70.6,12.2,0,1.3,4346
1.7,1.02,62.41,4.08,0.51,0.34,29.93,106,10.9,39,76.53,10.5,0,0,4348
1.68,1.34,85.26,1.84,0.34,0.5,9.05,106,10.9,39,96.98,8.8,0,0,4349
4.36,5.05,51.3,1.62,1.03,0.39,36.26,382,18.9,182,61,15.8,3.4,0.8,4350
5.31,4.11,69.81,1.69,0.48,0.36,18.24,382,18.9,182,77.42,15.5,3.3,0.3,4351
4.23,6.13,50.11,4.86,0.42,0.63,33.62,382,18.9,182,60.47,12.1,0,0,4352
4.74,6.05,45.51,3.63,0.3,0.1,39.66,382,18.9,182,40.36,11.3,8.1,1.2,4354
1.07,4.88,83.54,0.76,0,0,9.76,382,18.9,182,93.45,12.9,9.7,0.6,4355
0.53,4.21,78.95,0.53,1.05,0,14.74,2,18.9,182,77.37,14.6,7.5,0.8,4356
1.84,3.97,78.75,2.97,0,0.28,12.18,2,18.9,182,81.02,10.7,0,0.3,4357
5.99,5.54,45.52,1.13,0.68,0.5,40.66,359,19.7,210,52.41,10.7,8.1,1.8,4358
2.74,3.74,68.69,0.91,0.58,0.5,22.84,359,19.7,210,76.41,10,4,0.5,4359
