Asian,"Black, non-Hispanic",Hispanic,Multiracial,Native American or Native Alaskan,Native Hawaiian or Other Pacific Islander,"White, non-Hispanic",actSatNumberParticipation,apCourseParticipation,apCoursePassed,freeAndReducedPriceLunch,gsID,idea,percentTeachersInFirstSecondYear,plan504
2.78,1.23,93.83,0.0,0.0,0.0,2.16,268.0,25.4,388.0,91.98,1823.0,13.9,0.0,0.0
3.63,0.57,94.66,0.0,0.19,0.57,0.38,268.0,25.4,388.0,92.75,1824.0,7.7,12.7,0.0
4.83,0.63,92.86,0.21,0.21,0.0,1.26,268.0,25.4,388.0,91.18,1825.0,10.4,5.5,0.0
6.19,0.0,91.15,0.0,0.0,0.88,1.77,268.0,25.4,388.0,92.04,1826.0,5.8,0.0,0.0
3.36,1.49,94.03,0.0,0.0,0.0,1.12,268.0,25.4,388.0,95.15,1827.0,11.1,5.7,0.0
7.4,0.38,88.24,0.19,0.19,0.38,3.23,268.0,25.4,388.0,84.63,1828.0,9.0,0.0,0.0
0.0,0.76,90.91,2.27,0.76,0.0,5.3,0.0,25.4,388.0,81.06,1829.0,18.7,0.0,0.0
62.16,1.0,31.08,2.26,0.0,0.0,3.51,0.0,25.4,388.0,46.87,1830.0,1.1,16.5,0.0
41.22,1.19,51.07,0.88,0.13,0.38,5.14,542.0,36.0,584.0,54.45,1831.0,6.6,8.6,0.2
4.36,0.93,91.59,1.25,0.0,0.0,1.87,542.0,36.0,584.0,93.15,1832.0,10.1,6.1,0.0
2.96,0.49,93.58,0.25,0.25,0.25,2.22,542.0,36.0,584.0,90.37,1833.0,9.4,4.3,0.0
7.07,1.52,89.62,0.18,0.36,0.0,1.25,76.0,19.3,68.0,86.48,1834.0,13.6,0.0,0.0
3.77,30.35,62.84,0.66,0.08,0.9,1.39,76.0,19.3,68.0,90.07,1835.0,8.3,4.1,0.6
3.22,15.2,76.22,0.39,0.58,2.92,1.46,76.0,19.3,68.0,88.4,1836.0,7.7,6.0,1.0
5.01,16.43,74.1,0.44,0.0,1.52,2.5,76.0,19.3,68.0,84.55,1837.0,10.1,2.7,2.3
3.53,18.73,70.49,1.94,0.18,2.12,3.0,76.0,19.3,68.0,88.52,1838.0,9.4,2.1,1.2
2.84,20.13,73.74,0.33,0.0,1.42,1.53,76.0,19.3,68.0,87.53,1839.0,9.1,3.8,1.0
2.25,10.07,80.0,0.4,0.26,1.19,5.83,76.0,19.3,68.0,73.77,1840.0,10.3,0.0,1.3
3.44,15.55,76.68,0.6,0.6,0.75,2.39,76.0,19.3,68.0,92.53,1841.0,6.2,3.3,0.6
1.32,12.5,82.89,0.49,0.99,1.48,0.33,76.0,19.3,68.0,90.13,1843.0,13.2,5.7,1.2
2.89,35.66,59.34,0.79,0.0,0.79,0.53,76.0,19.3,68.0,89.47,1844.0,11.3,0.0,0.3
5.28,0.23,10.92,8.33,0.59,0.23,74.41,76.0,19.3,68.0,3.29,1845.0,10.3,0.0,4.3
6.42,1.04,8.85,8.85,0.35,0.87,73.61,76.0,19.3,68.0,1.91,1846.0,10.9,0.0,0.9
0.0,2.56,15.38,10.26,5.13,0.0,66.67,76.0,19.3,68.0,38.46,1847.0,10.3,7.1,0.0
0.64,27.84,66.81,0.43,1.71,2.57,0.0,76.0,19.3,68.0,77.09,1848.0,5.0,0.0,0.3
0.15,12.35,86.48,0.15,0.58,0.15,0.15,76.0,19.3,68.0,72.82,1849.0,5.9,0.0,0.3
1.06,28.14,69.74,0.0,0.15,0.61,0.3,76.0,19.3,68.0,66.26,1850.0,11.7,0.0,0.3
1.13,44.07,50.99,1.55,0.99,0.14,1.13,76.0,19.3,68.0,70.62,1852.0,13.4,3.7,0.3
0.0,39.74,56.41,1.28,1.28,0.0,1.28,2.0,19.3,68.0,51.28,1853.0,3.7,0.0,0.0
0.54,24.53,71.7,0.54,2.16,0.27,0.27,2.0,19.3,68.0,71.16,1854.0,10.7,0.0,0.0
1.14,37.71,60.38,0.19,0.19,0.29,0.1,46.0,13.5,27.0,50.1,1855.0,10.0,10.2,0.4
0.81,38.21,57.72,0.81,0.81,0.16,1.46,46.0,13.5,27.0,73.17,1856.0,11.2,4.3,0.6
0.3,64.9,34.04,0.3,0.3,0.0,0.15,46.0,13.5,27.0,62.78,1857.0,5.7,6.7,0.5
0.31,84.97,11.04,2.45,1.23,0.0,0.0,46.0,13.5,27.0,72.39,1858.0,9.6,0.0,0.0
0.67,28.79,68.39,0.33,0.33,1.16,0.33,46.0,13.5,27.0,79.53,1859.0,15.1,7.7,1.2
0.22,27.54,69.12,0.22,0.78,1.56,0.56,186.0,21.9,13.0,71.57,1860.0,12.1,5.1,0.3
0.42,14.69,82.2,0.99,0.71,0.14,0.85,186.0,21.9,13.0,73.59,1861.0,4.2,0.0,0.3
0.18,88.6,9.3,1.05,0.35,0.0,0.53,186.0,21.9,13.0,44.56,1862.0,10.2,8.3,0.6
1.02,7.76,89.82,0.64,0.64,0.0,0.13,186.0,21.9,13.0,75.57,1863.0,10.0,0.0,0.0
0.24,26.89,70.52,1.42,0.47,0.47,0.0,186.0,21.9,13.0,65.33,1864.0,6.3,0.0,0.0
0.0,9.73,86.05,0.0,2.75,1.27,0.21,186.0,21.9,13.0,73.78,1865.0,6.2,0.0,0.3
0.55,4.99,82.83,0.83,0.55,0.28,9.97,186.0,21.9,13.0,81.16,1866.0,4.9,0.0,1.1
0.23,4.42,79.07,0.93,0.93,0.0,14.42,186.0,21.9,13.0,86.98,1867.0,11.3,0.0,0.3
0.54,4.63,87.19,0.82,0.0,0.0,6.81,186.0,21.9,13.0,90.74,1868.0,12.0,7.7,0.6
0.0,6.72,88.64,0.32,0.0,0.0,4.32,186.0,21.9,13.0,90.24,1869.0,10.8,0.0,0.3
0.2,5.39,73.85,1.0,0.2,0.0,19.36,186.0,21.9,13.0,88.22,1870.0,10.1,0.0,0.0
0.0,7.92,55.13,1.47,0.0,0.0,35.48,186.0,21.9,13.0,73.61,1871.0,13.0,7.7,0.6
2.58,22.88,43.48,4.55,0.76,0.0,25.76,186.0,21.9,13.0,73.64,1872.0,9.6,0.0,0.6
2.25,33.25,51.38,3.38,0.63,0.13,9.0,186.0,21.9,13.0,88.5,1873.0,5.6,3.6,0.5
0.43,30.56,56.38,5.31,0.57,0.0,6.74,186.0,21.9,13.0,94.4,1874.0,4.9,0.0,0.3
0.45,35.47,51.56,2.83,0.45,0.0,9.24,186.0,21.9,13.0,92.85,1875.0,11.1,0.0,0.0
3.37,19.98,45.3,3.83,0.12,0.23,27.18,186.0,21.9,13.0,56.45,1876.0,7.6,0.0,0.3
1.42,37.12,50.1,3.55,0.51,0.51,6.8,186.0,21.9,13.0,87.83,1877.0,6.5,7.4,0.3
1.21,27.35,62.33,2.68,0.13,0.13,6.17,186.0,21.9,13.0,93.7,1878.0,13.6,4.5,0.3
1.26,29.14,58.63,2.16,0.0,0.0,8.81,186.0,21.9,13.0,91.55,1879.0,11.0,0.0,0.3
2.67,27.87,48.13,4.13,0.27,0.0,16.93,186.0,21.9,13.0,80.67,1880.0,9.2,6.7,0.6
1.71,36.66,50.7,1.29,0.75,0.11,8.79,186.0,21.9,13.0,85.85,1881.0,11.9,0.0,0.4
3.2,32.31,50.97,4.6,0.14,0.28,8.5,186.0,21.9,13.0,83.7,1882.0,6.2,0.0,0.0
0.61,31.7,58.72,0.51,0.31,0.0,8.15,186.0,21.9,13.0,92.25,1884.0,13.1,8.0,0.3
1.2,29.28,53.45,3.75,0.75,0.15,11.41,186.0,21.9,13.0,88.59,1885.0,11.7,0.0,0.2
2.95,31.91,48.12,4.09,0.33,0.16,12.44,186.0,21.9,13.0,89.53,1886.0,10.7,8.0,0.3
0.39,4.06,94.5,0.92,0.0,0.0,0.13,186.0,21.9,13.0,96.99,1887.0,10.7,8.0,0.3
0.34,1.49,96.69,0.34,0.11,0.0,1.03,186.0,21.9,13.0,89.03,1888.0,11.0,0.0,0.0
2.42,8.87,81.45,1.61,0.0,0.0,5.65,0.0,21.9,13.0,87.9,1889.0,4.6,0.0,0.9
16.03,0.76,80.92,0.0,0.0,0.0,2.29,0.0,21.9,13.0,91.98,1891.0,7.3,0.0,0.0
1.6,0.35,88.12,0.53,0.0,0.0,9.4,0.0,21.9,13.0,73.94,1892.0,7.0,0.0,0.0
5.84,1.2,89.38,0.8,0.0,0.93,1.86,0.0,21.9,13.0,91.9,1893.0,10.4,0.0,0.0
1.03,4.12,86.6,0.0,0.0,1.03,7.22,0.0,0.9,13.0,94.85,1894.0,9.7,0.0,2.8
6.82,1.59,87.05,0.68,0.0,0.23,3.64,0.0,0.9,13.0,86.59,1895.0,10.0,0.0,0.8
0.34,12.48,83.47,0.51,0.0,0.0,3.2,0.0,0.9,13.0,91.23,1896.0,8.0,0.0,0.3
0.99,81.15,16.67,0.4,0.0,0.2,0.6,0.0,0.9,13.0,76.79,1897.0,7.6,0.0,0.4
5.74,16.96,71.95,3.24,0.0,0.5,1.62,0.0,0.9,13.0,85.16,1898.0,7.1,0.0,0.0
7.17,3.16,79.11,2.11,0.21,0.21,8.02,0.0,0.9,13.0,84.6,1899.0,18.2,0.0,0.0
19.05,5.44,47.85,2.04,0.68,0.0,24.94,0.0,0.9,13.0,62.59,1900.0,13.7,0.0,0.4
1.2,9.64,71.08,1.2,1.2,1.2,14.46,0.0,0.9,13.0,74.7,1901.0,0.0,0.0,2.4
0.0,40.29,54.61,1.7,0.0,0.0,3.4,0.0,0.9,13.0,90.05,1902.0,14.0,0.0,0.0
0.93,9.35,87.85,0.93,0.0,0.0,0.93,0.0,0.9,13.0,100.0,1903.0,13.2,0.0,0.0
0.87,80.79,13.1,2.62,0.87,1.75,0.0,0.0,0.9,13.0,81.22,1904.0,9.6,0.0,0.0
3.77,0.68,91.44,1.03,1.03,0.0,2.05,0.0,0.9,13.0,89.73,1905.0,13.4,0.0,0.0
2.63,2.87,41.87,5.5,0.24,0.0,46.89,0.0,0.9,13.0,56.22,1906.0,9.9,0.0,0.0
1.13,0.85,92.94,0.85,0.28,0.28,3.67,0.0,0.9,13.0,91.24,1907.0,15.7,0.0,0.0
1.42,11.76,85.4,0.0,0.0,0.2,1.22,0.0,0.9,13.0,92.9,1909.0,10.1,3.3,0.0
2.22,0.44,90.67,1.33,0.0,0.22,5.11,0.0,0.9,13.0,90.67,1910.0,12.3,0.0,0.3
0.12,5.31,91.93,0.46,0.35,0.12,1.73,0.0,0.9,13.0,95.96,1911.0,5.7,0.0,0.0
16.83,1.29,75.4,1.62,0.0,0.0,4.85,0.0,0.9,13.0,80.91,1912.0,21.9,5.3,0.0
0.31,57.93,39.87,0.94,0.31,0.16,0.47,0.0,0.9,13.0,83.2,1913.0,16.5,10.0,0.5
0.0,3.19,95.74,0.0,1.06,0.0,0.0,4.0,0.9,13.0,94.68,1914.0,7.6,0.0,1.4
0.39,53.15,44.49,1.18,0.0,0.0,0.79,4.0,0.9,13.0,83.86,1915.0,13.1,0.0,0.0
33.02,2.54,20.72,6.68,0.27,0.27,36.5,4.0,0.9,13.0,23.8,1916.0,3.1,0.0,0.0
0.5,67.08,24.5,4.21,0.5,0.25,2.97,4.0,0.9,13.0,71.53,1917.0,8.4,0.0,0.5
3.7,13.44,75.09,0.99,0.25,0.12,6.41,4.0,0.9,13.0,83.6,1918.0,12.5,2.4,0.2
0.54,4.02,87.94,4.83,0.54,0.54,1.61,4.0,0.9,13.0,87.67,1919.0,9.8,0.0,0.0
0.75,1.55,93.93,0.2,0.35,1.45,1.76,313.0,26.6,185.0,87.56,1920.0,14.5,0.8,0.5
0.11,24.63,71.88,0.85,0.11,0.0,2.43,313.0,26.6,185.0,91.23,1921.0,8.5,0.0,0.2
0.72,15.64,80.06,0.43,0.29,0.86,2.01,313.0,26.6,185.0,94.26,1922.0,12.8,0.0,0.0
2.73,3.98,88.64,0.91,0.0,0.0,3.75,313.0,26.6,185.0,90.34,1923.0,8.6,0.0,0.2
2.23,0.86,94.35,0.17,0.0,0.17,2.23,313.0,26.6,185.0,88.53,1924.0,13.9,0.0,0.0
23.58,3.58,27.48,3.58,0.65,0.0,41.14,313.0,26.6,185.0,20.81,1925.0,12.0,0.0,0.0
2.69,4.19,59.58,1.8,0.0,0.3,31.44,313.0,26.6,185.0,57.19,1926.0,12.9,0.0,0.0
0.16,0.2,96.88,0.3,0.03,0.03,2.39,430.0,25.4,357.0,89.44,1927.0,10.6,1.7,0.2
6.15,2.71,85.83,1.56,0.0,0.0,3.75,151.0,31.4,81.0,86.15,1930.0,13.3,5.7,0.2
0.0,0.0,99.36,0.25,0.0,0.0,0.38,151.0,31.4,81.0,94.14,1931.0,9.9,0.0,0.2
0.17,0.83,98.67,0.17,0.0,0.0,0.17,151.0,31.4,81.0,92.17,1932.0,12.2,1.1,0.1
2.57,2.33,94.0,0.0,0.12,0.0,0.98,151.0,31.4,81.0,94.0,1933.0,11.9,1.7,0.2
5.45,2.37,82.7,1.18,0.24,0.24,7.82,151.0,31.4,81.0,84.36,1934.0,14.6,0.0,0.9
0.18,12.84,85.75,0.7,0.0,0.0,0.53,151.0,31.4,81.0,93.76,1935.0,8.7,2.7,0.3
4.3,4.42,82.55,1.04,0.18,0.12,7.38,151.0,22.7,405.0,84.53,1936.0,8.7,2.7,0.3
8.28,2.48,78.47,1.04,0.21,2.28,7.25,151.0,22.7,405.0,87.16,1937.0,13.8,0.0,0.0
23.19,12.5,42.93,5.25,0.54,8.51,7.07,151.0,22.7,405.0,69.93,1938.0,14.4,0.0,0.4
0.0,1.3,96.1,0.0,0.0,0.0,2.6,0.0,22.7,405.0,93.51,1939.0,0.0,0.0,0.0
6.72,11.11,64.6,2.58,0.0,0.26,14.73,0.0,22.7,405.0,72.61,1940.0,9.3,0.0,0.5
3.23,18.28,66.13,3.76,1.61,0.54,6.45,0.0,22.7,405.0,84.41,1941.0,24.4,0.0,0.0
12.56,1.62,79.59,0.16,0.11,0.11,5.85,312.0,45.0,651.0,80.83,1942.0,1.4,0.0,0.5
0.24,0.0,99.03,0.24,0.0,0.0,0.48,312.0,45.0,651.0,93.7,1943.0,6.8,0.0,0.0
7.58,26.76,53.85,1.11,0.33,0.45,9.92,312.0,45.0,651.0,80.27,1944.0,4.7,0.0,0.3
0.4,0.0,94.07,1.98,0.4,0.0,3.16,312.0,45.0,651.0,91.7,1945.0,19.3,5.0,0.0
0.14,20.6,77.2,0.82,0.27,0.27,0.69,312.0,45.0,651.0,91.48,1946.0,7.8,0.0,0.0
2.75,1.01,90.32,1.01,0.0,2.6,2.31,312.0,45.0,651.0,85.12,1947.0,8.8,0.0,0.0
1.3,87.34,7.79,1.62,0.0,0.32,1.62,312.0,45.0,651.0,74.68,1948.0,8.9,0.0,0.0
0.0,1.31,96.41,0.82,0.0,0.0,1.47,312.0,45.0,651.0,95.11,1949.0,13.2,0.0,0.0
26.29,7.99,19.13,25.79,0.33,0.0,20.47,312.0,45.0,651.0,20.63,1950.0,15.0,5.9,0.0
4.95,6.76,66.67,3.15,0.0,0.0,18.47,312.0,45.0,651.0,69.37,1951.0,13.5,0.0,0.0
0.15,0.0,99.85,0.0,0.0,0.0,0.0,312.0,45.0,651.0,91.71,1952.0,13.9,3.8,0.0
0.0,0.84,97.01,0.24,0.12,0.0,1.79,312.0,45.0,651.0,79.69,1953.0,7.2,0.0,0.2
4.11,0.0,93.43,0.62,0.41,0.0,1.44,312.0,45.0,651.0,78.85,1954.0,9.8,0.0,0.4
0.23,18.0,78.78,0.92,0.34,0.0,1.72,312.0,45.0,651.0,90.71,1955.0,7.3,0.0,0.0
7.92,9.76,55.41,1.85,0.0,0.0,25.07,312.0,45.0,651.0,78.89,1957.0,11.2,0.0,0.5
5.28,2.33,90.31,0.12,0.61,0.0,1.35,312.0,45.0,651.0,88.34,1958.0,12.0,5.4,0.5
31.43,9.28,49.4,1.68,0.27,0.16,7.76,312.0,45.0,651.0,74.65,1959.0,6.4,5.6,0.0
7.57,2.06,86.7,0.0,0.0,0.0,3.67,312.0,45.0,651.0,89.68,1960.0,14.5,0.0,0.0
4.84,2.26,87.42,1.29,0.97,1.29,1.94,312.0,45.0,651.0,86.45,1961.0,10.6,0.0,0.4
4.37,0.62,92.01,0.31,0.19,0.12,2.37,312.0,45.0,651.0,87.27,1962.0,15.5,1.6,0.4
0.96,9.13,83.41,1.2,0.0,0.72,4.57,312.0,45.0,651.0,92.55,1963.0,11.6,5.0,0.5
42.09,2.79,52.14,1.3,0.0,0.19,1.49,312.0,45.0,651.0,79.89,1964.0,9.4,0.0,0.0
11.72,6.44,10.8,5.52,0.23,0.0,65.29,312.0,45.0,651.0,17.7,1965.0,10.9,0.0,0.5
16.7,9.31,45.69,3.51,0.7,0.53,23.55,312.0,45.0,651.0,60.28,1966.0,14.1,0.0,0.0
5.73,9.11,55.73,4.69,0.0,0.78,23.96,312.0,45.0,651.0,65.63,1967.0,18.0,0.0,0.5
1.32,1.32,93.99,0.59,0.0,0.15,2.64,312.0,45.0,651.0,88.42,1968.0,10.3,0.0,0.0
4.79,14.37,14.37,2.82,0.28,0.0,63.38,312.0,45.0,651.0,27.04,1969.0,17.9,0.0,0.0
1.69,1.27,92.26,1.27,0.0,0.0,3.52,312.0,45.0,651.0,91.28,1970.0,9.8,2.6,0.2
3.91,4.39,84.31,0.98,0.56,0.14,5.72,151.0,18.2,115.0,81.94,1971.0,15.0,6.2,0.7
5.52,2.21,79.37,0.74,0.37,0.18,11.6,151.0,18.2,115.0,87.11,1972.0,16.4,3.3,0.0
6.58,0.29,88.21,1.18,0.2,0.39,3.14,151.0,18.2,115.0,79.86,1973.0,7.5,0.0,0.3
6.25,2.0,7.5,9.25,0.0,0.0,75.0,151.0,18.2,115.0,4.25,1974.0,8.5,0.0,1.0
17.26,4.02,63.36,1.65,0.47,0.24,13.0,151.0,18.2,115.0,72.81,1975.0,20.7,0.0,0.0
15.58,23.92,49.03,1.95,0.11,6.6,2.81,151.0,18.2,115.0,72.84,1976.0,12.4,1.8,1.0
29.3,9.38,47.13,4.17,0.1,5.94,3.96,151.0,18.2,115.0,67.88,1977.0,8.0,0.0,0.4
6.87,3.7,8.67,7.08,0.11,0.0,73.57,151.0,18.2,115.0,5.39,1978.0,7.8,0.0,0.0
23.25,6.33,52.82,2.2,0.14,6.6,8.67,151.0,18.2,115.0,71.53,1979.0,6.2,0.0,0.0
17.82,18.01,54.87,0.96,0.38,4.81,3.14,353.0,16.8,70.0,70.45,1980.0,10.4,2.8,0.5
9.83,33.99,37.36,2.81,0.0,0.84,15.17,353.0,16.8,70.0,65.73,1981.0,7.8,0.0,0.0
0.0,8.45,90.71,0.6,0.12,0.0,0.12,353.0,16.8,70.0,92.62,1982.0,9.5,1.5,0.0
64.62,2.76,28.02,1.68,0.0,0.15,2.76,353.0,16.8,70.0,80.86,1983.0,4.6,3.7,0.0
8.38,11.28,32.48,8.21,0.0,0.0,39.66,353.0,16.8,70.0,28.89,1984.0,13.2,0.0,0.3
30.48,1.69,15.18,7.52,0.0,0.0,45.14,353.0,16.8,70.0,15.18,1985.0,8.8,0.0,0.0
11.36,7.34,75.0,1.92,0.0,1.22,3.15,353.0,16.8,70.0,87.76,1986.0,9.7,0.0,0.0
1.75,10.0,84.5,0.25,1.0,0.25,2.25,6.0,16.8,70.0,75.25,1987.0,21.1,0.0,0.7
0.26,65.26,32.63,0.53,0.0,0.0,1.32,6.0,16.8,70.0,89.47,1988.0,15.1,0.0,0.0
5.62,7.34,39.52,3.67,0.65,0.43,42.76,6.0,16.8,70.0,55.29,1989.0,13.2,0.0,0.4
9.76,18.44,64.64,2.6,0.22,1.52,2.82,6.0,16.8,70.0,81.78,1990.0,9.6,0.0,0.0
14.49,13.62,59.71,0.87,0.0,0.0,11.3,6.0,16.8,70.0,73.91,1991.0,9.6,5.6,0.5
6.59,0.6,88.32,0.6,0.45,0.0,3.44,6.0,16.8,70.0,90.42,1992.0,9.7,0.0,0.0
13.49,6.19,61.27,0.73,0.39,0.05,17.89,356.0,16.5,249.0,65.23,1993.0,12.4,0.0,0.7
13.54,5.76,51.01,6.05,0.58,0.58,22.48,356.0,16.5,249.0,63.11,1994.0,8.8,0.0,0.5
0.88,7.02,44.44,1.75,0.29,2.05,43.57,356.0,16.5,249.0,71.35,1995.0,12.4,0.0,0.0
1.32,23.68,61.84,1.32,1.32,0.0,10.53,6.0,2.8,249.0,57.89,1996.0,0.0,0.0,0.0
0.31,14.13,80.9,1.4,0.47,0.0,2.8,6.0,2.8,249.0,90.84,1997.0,12.5,0.0,0.0
0.91,73.94,20.3,3.33,0.0,0.91,0.61,6.0,2.8,249.0,82.42,1998.0,16.7,0.0,0.0
12.3,0.0,81.09,3.42,0.0,0.46,2.73,6.0,2.8,249.0,72.89,1999.0,9.4,0.0,0.0
16.93,4.56,59.93,0.94,0.19,0.37,17.08,469.0,30.6,842.0,64.71,2001.0,9.9,2.4,0.9
5.04,2.88,79.86,1.44,0.72,0.0,10.07,469.0,30.6,842.0,74.82,2002.0,9.2,0.0,0.0
42.55,4.8,16.06,7.45,0.0,0.33,28.81,469.0,30.6,842.0,20.7,2003.0,7.8,0.0,0.3
7.75,9.64,15.15,7.06,0.0,1.2,59.21,469.0,30.6,842.0,17.04,2004.0,7.3,0.0,0.0
3.33,2.1,88.62,1.05,0.18,0.0,4.73,469.0,30.6,842.0,91.59,2005.0,14.0,0.0,0.3
2.43,2.69,85.02,1.28,0.13,0.0,8.45,469.0,30.6,842.0,92.57,2006.0,11.2,0.0,0.3
7.18,6.74,20.67,4.55,0.15,0.59,60.12,469.0,30.6,842.0,22.14,2007.0,10.2,0.0,0.0
1.33,49.56,45.13,3.1,0.0,0.0,0.88,469.0,30.6,842.0,84.96,2008.0,22.3,0.0,0.0
7.09,3.62,81.75,1.66,0.15,0.3,5.43,469.0,30.6,842.0,87.18,2009.0,14.9,2.6,0.2
18.18,4.76,72.01,2.31,0.29,0.14,2.31,469.0,30.6,842.0,87.73,2010.0,9.1,0.0,0.0
28.97,12.02,14.81,7.08,0.0,0.0,37.12,469.0,30.6,842.0,28.54,2011.0,6.2,0.0,0.0
0.52,25.45,70.65,0.78,0.26,0.0,2.34,469.0,30.6,842.0,96.88,2012.0,9.0,0.0,0.0
0.0,0.0,95.27,0.23,0.56,0.11,3.83,469.0,30.6,842.0,91.33,2014.0,7.8,0.0,0.2
0.74,82.9,9.67,1.49,0.74,0.74,3.72,469.0,30.6,842.0,58.74,2015.0,10.3,0.0,0.6
0.22,67.0,29.0,2.44,0.22,0.0,1.11,203.0,23.7,23.0,86.56,2016.0,16.0,11.6,0.3
1.83,44.13,46.21,3.39,0.0,0.26,4.18,203.0,23.7,23.0,90.6,2017.0,6.9,0.0,0.5
3.56,6.65,62.0,3.8,0.24,0.71,23.04,203.0,23.7,23.0,58.19,2018.0,19.2,0.0,0.4
2.02,51.84,44.49,0.55,0.0,0.55,0.55,203.0,23.7,23.0,83.27,2019.0,8.7,2.6,0.6
18.98,0.53,44.39,5.35,1.07,0.0,29.68,203.0,23.7,23.0,37.97,2020.0,10.6,0.0,0.0
2.85,8.02,69.86,2.65,0.65,0.91,15.07,203.0,23.7,23.0,68.11,2021.0,13.6,0.0,0.7
7.43,2.93,75.9,2.03,0.45,0.0,11.26,203.0,23.7,23.0,69.59,2022.0,13.8,0.0,0.4
15.26,5.48,40.7,4.31,0.39,0.0,33.86,203.0,23.7,23.0,39.14,2023.0,12.5,0.0,0.8
9.96,0.74,85.79,0.74,0.18,0.0,2.58,203.0,23.7,23.0,92.44,2024.0,14.5,0.0,0.0
12.93,4.63,52.7,4.83,0.0,0.39,24.52,203.0,23.7,23.0,49.81,2025.0,13.9,0.0,0.0
19.51,22.96,37.28,4.69,0.0,10.37,5.19,203.0,23.7,23.0,71.11,2026.0,9.8,0.0,0.0
27.52,2.26,61.19,1.64,0.0,0.0,7.39,203.0,23.7,23.0,62.01,2028.0,4.4,0.0,0.4
0.21,2.32,96.41,0.21,0.0,0.0,0.84,203.0,23.7,23.0,96.2,2029.0,6.8,4.2,0.0
17.58,13.28,62.11,2.08,0.13,0.65,4.17,203.0,23.7,23.0,77.6,2030.0,8.9,0.0,0.0
7.52,6.43,17.37,6.7,0.0,0.27,61.7,203.0,23.7,23.0,24.21,2031.0,9.6,0.0,0.0
10.92,10.24,63.39,2.0,0.37,0.68,12.39,203.0,23.7,23.0,61.66,2032.0,8.7,1.5,0.5
21.91,8.36,55.85,0.67,0.33,5.69,7.19,203.0,23.7,23.0,75.42,2033.0,9.7,0.0,0.3
5.96,5.62,80.75,0.85,0.17,4.43,2.21,203.0,23.7,23.0,84.67,2034.0,9.0,0.0,0.0
17.74,1.22,75.84,0.61,0.0,0.0,4.59,203.0,23.7,23.0,79.51,2035.0,9.4,0.0,0.0
0.18,51.6,45.02,1.78,0.09,0.18,1.16,162.0,13.2,23.0,78.65,2036.0,17.6,8.4,0.1
31.43,5.72,59.26,0.48,0.19,0.68,2.23,153.0,55.2,370.0,80.8,2037.0,2.7,7.6,0.4
0.0,14.29,84.87,0.73,0.0,0.0,0.12,153.0,55.2,370.0,87.77,2038.0,11.3,1.5,0.2
0.0,73.99,24.24,1.26,0.0,0.0,0.51,153.0,55.2,370.0,90.15,2039.0,10.9,0.0,0.0
0.69,0.83,96.55,0.41,0.0,0.0,1.52,153.0,55.2,370.0,89.5,2040.0,12.6,0.0,0.0
26.21,1.15,51.02,3.45,0.51,0.38,17.26,153.0,55.2,370.0,52.81,2042.0,12.4,0.0,0.7
28.73,1.6,56.96,1.18,0.5,0.25,10.77,369.0,66.6,492.0,57.34,2043.0,9.7,2.0,0.7
3.64,10.91,76.36,3.64,0.0,5.45,0.0,0.0,66.6,492.0,63.64,2044.0,5.2,0.0,3.0
0.0,1.02,94.9,2.04,0.0,0.0,2.04,0.0,66.6,492.0,78.57,2045.0,9.9,0.0,1.8
0.21,0.0,98.07,0.21,0.0,0.0,1.5,0.0,66.6,492.0,90.69,2046.0,7.5,0.0,0.2
0.08,3.8,95.89,0.16,0.0,0.0,0.08,0.0,66.6,492.0,95.03,2047.0,11.7,1.6,0.2
0.0,1.39,88.89,4.17,0.0,0.0,5.56,2.0,66.6,492.0,68.06,2048.0,0.0,0.0,0.0
13.9,6.9,27.26,3.68,0.6,0.49,47.16,2.0,27.9,1053.0,20.6,2049.0,0.0,0.0,0.0
0.8,1.2,94.01,0.6,0.6,0.0,2.79,2.0,27.9,1053.0,89.02,2050.0,11.1,0.0,1.1
9.36,3.19,31.08,4.78,0.0,0.0,51.59,2.0,27.9,1053.0,25.9,2051.0,10.1,0.0,0.4
1.2,0.48,96.41,0.72,0.0,0.0,1.2,2.0,27.9,1053.0,88.04,2052.0,7.3,0.0,0.5
6.04,0.89,90.34,0.56,0.24,0.08,1.85,2.0,27.9,1053.0,86.31,2053.0,13.9,1.3,0.3
0.28,0.28,97.59,0.5,0.34,0.06,0.95,116.0,47.9,169.0,88.39,2054.0,8.4,0.6,0.1
0.0,60.95,34.29,3.81,0.0,0.0,0.95,4.0,47.9,169.0,68.57,2055.0,10.6,0.0,1.9
4.84,2.02,73.39,2.02,0.81,0.0,16.94,4.0,47.9,169.0,70.97,2056.0,9.6,0.0,0.8
5.74,8.73,47.13,3.74,0.0,0.5,34.16,4.0,47.9,169.0,65.59,2057.0,15.3,0.0,0.9
6.28,21.49,41.32,1.82,0.33,0.17,28.6,4.0,47.9,169.0,50.41,2058.0,10.8,3.0,0.9
10.65,6.14,15.7,6.5,0.54,0.36,60.11,4.0,47.9,169.0,19.49,2059.0,11.6,0.0,0.4
1.72,4.02,63.94,0.57,0.0,0.29,29.45,4.0,47.9,169.0,87.21,2060.0,11.2,0.0,0.0
4.87,17.11,63.26,1.51,0.67,1.01,11.58,4.0,47.9,169.0,84.4,2061.0,9.9,0.0,0.0
